scenario,mois,date_calendrier,annee,equipes,independants,organisateurs,organisateurs_solo,organisateurs_pro,clubs_tri,coachs_tri,athletes_tri,coachs_running,clubs_running,clients_multisport,clients_total_endurance,mrr_multisport,part_mrr_multisport_pct,arpu_equipe,mrr_equipes,mrr_independants,mrr_abonnements,mrr_marketplace,gmv_marketplace_mois,missions_vacataires_mois,commission_missions_pct,part_mrr_international_pct,mrr_enterprise,mrr_total,arr,marge_brute_pct,marge_brute_eur,cogs_variables,couts_infra_outils,couts_rh_equipe,effectif_etp,salaire_fondateur_net,dividendes_fondateur_net,remuneration_totale_net,remuneration_lissee_annuelle,mode_remuneration,cout_total_mensuel,resultat_net,tresorerie,multiple_valorisation,valorisation_eur,vs_ippogee,objectif_15k,objectif_100M
Upside international (stretch),23,oct. 2029,Y2,248.7,1915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2164.0,0.0,0.0,89.0,22011.0,15707.0,37718.0,425.0,4234.0,5.1,11.5,38.1,0,38143.0,457719.0,84.6,32282.0,5861.0,5752.0,1550.0,4,2500,0.0,2500.0,17703.0,optimal,11969.0,20313.0,261534.0,10.7,4897598.0,En cours,,
Upside international (stretch),24,nov. 2029,Y2,268.6,2093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2362.0,0.0,0.0,89.0,24006.0,17166.0,41172.0,563.0,5609.0,6.8,11.5,39.0,0,41735.0,500823.0,84.7,35334.0,6401.0,5775.0,1550.0,4,2500,11683.0,14183.0,24057.0,optimal,12142.0,23192.0,1012222.0,15.1,7562433.0,En cours,,
Upside international (stretch),25,déc. 2029,Y3,289.0,2275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2564.0,0.0,0.0,91.0,26159.0,18654.0,44813.0,731.0,7279.0,8.8,11.5,41.2,0,45544.0,546532.0,84.7,38571.0,6973.0,11660.0,1550.0,4,5000,0.0,5000.0,25495.0,optimal,22693.0,15878.0,1028099.0,13.6,7432837.0,En cours,,
Upside international (stretch),26,jan. 2030,Y3,309.8,2460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2770.0,0.0,0.0,92.0,28401.0,20171.0,48572.0,925.0,9212.0,11.2,11.5,43.5,0,49497.0,593959.0,84.7,41932.0,7565.0,11770.0,1550.0,4,5000,0.0,5000.0,26822.0,optimal,22803.0,19128.0,1047228.0,13.6,8077849.0,En cours,,
Upside international (stretch),27,fév. 2030,Y3,331.1,2648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2979.0,0.0,0.0,93.0,30733.0,21715.0,52448.0,1147.0,11428.0,13.9,11.5,45.8,0,53595.0,643141.0,84.7,45419.0,8176.0,11880.0,1550.0,4,5000,6526.0,11526.0,30951.0,optimal,22913.0,22505.0,1060793.0,13.6,8746715.0,En cours,,
Upside international (stretch),28,mars 2030,Y3,352.8,2840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3193.0,0.0,0.0,94.0,33155.0,23288.0,56443.0,1400.0,13948.0,16.9,11.5,48.0,0,57843.0,694112.0,84.8,49035.0,8808.0,11990.0,1550.0,4,5000,0.0,5000.0,31989.0,optimal,23023.0,26011.0,1086804.0,13.6,9439926.0,En cours,,
Upside international (stretch),29,avr. 2030,Y3,375.0,3035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3410.0,0.0,0.0,95.0,35669.0,24887.0,60557.0,1686.0,16796.0,20.4,11.5,50.3,0,62243.0,746910.0,84.8,52783.0,9460.0,12100.0,1550.0,4,5000,0.0,5000.0,32955.0,optimal,23133.0,29649.0,1116454.0,13.6,10157978.0,En cours,,
Upside international (stretch),30,mai 2030,Y3,397.7,3233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3631.0,0.0,0.0,96.0,38276.0,26514.0,64791.0,2007.0,19994.0,24.2,11.5,52.5,0.0,66798.0,801572.0,84.8,56665.0,10132.0,12210.0,1550.0,4,5000,8474.0,13474.0,37246.0,optimal,23243.0,33422.0,1136212.0,13.6,10901374.0,En cours,,
Upside international (stretch),31,juin 2030,Y3,420.8,3435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3856.0,0.0,0.0,97.0,40978.0,28168.0,69146.0,2365.0,23565.0,28.6,11.5,54.8,1250.0,72761.0,873134.0,85.0,61873.0,10888.0,12320.0,1550.0,4,5000,0.0,5000.0,37980.0,optimal,23353.0,38520.0,1174732.0,13.6,11874629.0,En cours,,
Upside international (stretch),32,juil. 2030,Y3,444.4,3640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4084.0,0.0,0.0,99.0,43775.0,29848.0,73623.0,2763.0,27533.0,33.4,11.5,57.0,2500.0,78886.0,946637.0,85.2,67221.0,11665.0,12430.0,1550.0,4,5000,0.0,5000.0,38668.0,optimal,23463.0,43758.0,1218489.0,13.6,12874261.0,En cours,,
Upside international (stretch),33,août 2030,Y3,468.3,3848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4316.0,0.0,0.0,100.0,46669.0,31554.0,78223.0,3203.0,31922.0,38.7,11.5,59.2,3750.0,85176.0,1022118.0,85.4,72712.0,12464.0,12540.0,1550.0,4,5000,13098.0,18098.0,44078.0,optimal,23573.0,49139.0,1247630.0,13.6,13900798.0,En cours,,
Upside international (stretch),34,sept. 2030,Y3,492.8,4059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4552.0,0.0,0.0,101.0,49660.0,33286.0,82946.0,3689.0,36759.0,44.6,11.5,61.5,5000.0,91635.0,1099616.0,85.5,78350.0,13285.0,12650.0,1550.0,4,5000,0.0,5000.0,44546.0,optimal,23683.0,54667.0,1302297.0,13.6,14954774.0,DÉPASSÉ,,
Upside international (stretch),35,oct. 2030,Y3,517.7,4274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4791.0,0.0,0.0,102.0,52750.0,35044.0,87793.0,4221.0,42067.0,51.0,11.5,63.8,6250.0,98264.0,1179171.0,85.6,84137.0,14127.0,12760.0,1550.0,4,5000,0.0,5000.0,44988.0,optimal,23793.0,60344.0,1362641.0,13.6,16036731.0,DÉPASSÉ,,
Upside international (stretch),36,nov. 2030,Y3,543.0,4491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.0,0.0,0.0,103.0,55939.0,36826.0,92765.0,4804.0,47874.0,58.0,11.5,66.0,7500.0,105069.0,1260825.0,85.7,90077.0,14992.0,12870.0,1550.0,4,5000,18534.0,23534.0,51583.0,optimal,23903.0,66173.0,1401370.0,15.1,19038455.0,DÉPASSÉ,,
Upside international (stretch),37,déc. 2030,Y4,582.8,4781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5364.0,0.0,0.0,104.0,60403.0,39207.0,99611.0,5498.0,54832.0,66.5,11.5,67.3,8750.0,113858.0,1366301.0,85.8,97702.0,16156.0,23517.0,1550.0,4,5000,0.0,5000.0,51810.0,optimal,34550.0,63152.0,1464522.0,13.6,18581691.0,DÉPASSÉ,,
Upside international (stretch),38,jan. 2031,Y4,622.9,5073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5696.0,0.0,0.0,104.0,64948.0,41596.0,106544.0,6248.0,62358.0,75.6,11.5,68.0,10000.0,122792.0,1473501.0,85.9,105453.0,17338.0,23633.0,1550.0,4,5000,0.0,5000.0,52026.0,optimal,34667.0,70787.0,1535309.0,13.6,20039612.0,DÉPASSÉ,,
Upside international (stretch),39,fév. 2031,Y4,663.2,5365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6028.0,0.0,0.0,105.0,69573.0,43991.0,113565.0,7056.0,70471.0,85.4,11.5,68.0,11250.0,131871.0,1582447.0,85.9,113333.0,18538.0,23750.0,1550.0,4,5000,15078.0,20078.0,56870.0,optimal,34783.0,78550.0,1591148.0,15.6,24686180.0,DÉPASSÉ,,
Upside international (stretch),40,mars 2031,Y4,703.9,5658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6362.0,0.0,0.0,106.0,74280.0,46394.0,120674.0,7923.0,79188.0,96.0,11.4,68.0,12500.0,141097.0,1693163.0,86.0,121342.0,19755.0,23867.0,1550.0,4,5000,0.0,5000.0,56948.0,optimal,34900.0,86442.0,1677591.0,15.6,26413344.0,DÉPASSÉ,,
Upside international (stretch),41,avr. 2031,Y4,744.9,5952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6697.0,0.0,0.0,106.0,79067.0,48803.0,127871.0,8852.0,88529.0,107.3,11.4,68.0,13750.0,150473.0,1805670.0,86.1,129483.0,20990.0,23983.0,1550.0,4,5000,0.0,5000.0,57022.0,optimal,35017.0,94466.0,1772056.0,15.6,28168458.0,DÉPASSÉ,,
Upside international (stretch),42,mai 2031,Y4,786.2,6246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7033.0,0.0,0.0,107.0,83936.0,51220.0,135156.0,9843.0,98512.0,119.4,11.4,68.0,15000.0,159999.0,1919992.0,86.1,137756.0,22243.0,24100.0,1550.0,4,5000,19712.0,24712.0,62725.0,optimal,35133.0,102623.0,4344377.0,15.6,29951877.0,DÉPASSÉ,,
Upside international (stretch),43,juin 2031,Y4,827.8,6542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7370.0,0.0,0.0,107.0,88887.0,53643.0,142529.0,10464.0,104789.0,127.0,11.4,68.0,16250.0,169243.0,2030919.0,86.1,145755.0,23489.0,24217.0,1550.0,4,5000,0.0,5000.0,62662.0,optimal,35250.0,110505.0,4454882.0,15.6,31682341.0,DÉPASSÉ,,
Upside international (stretch),44,juil. 2031,Y4,869.7,6838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7708.0,0.0,0.0,108.0,93919.0,56072.0,149991.0,11098.0,111211.0,134.8,11.4,68.0,17500.0,178589.0,2143073.0,86.1,153840.0,24749.0,24333.0,1550.0,4,5000,0.0,5000.0,62601.0,optimal,35367.0,118474.0,4573355.0,15.6,33431931.0,DÉPASSÉ,,
Upside international (stretch),45,août 2031,Y4,911.9,7135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8047.0,0.0,0.0,109.0,99033.0,58508.0,157542.0,11746.0,117779.0,142.8,11.4,68.0,18750.0,188038.0,2256454.0,86.2,162013.0,26025.0,24450.0,1550.0,4,5000,25096.0,30096.0,69236.0,optimal,35483.0,126530.0,4661890.0,15.6,35200684.0,DÉPASSÉ,,
Upside international (stretch),46,sept. 2031,Y4,954.3,7433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8387.0,0.0,0.0,109.0,104229.0,60951.0,165180.0,12408.0,124493.0,150.9,11.4,68.0,20000.0,197589.0,2371066.0,86.2,170273.0,27316.0,24567.0,1550.0,4,5000,0.0,5000.0,69035.0,optimal,35600.0,134673.0,4796562.0,15.6,36988635.0,DÉPASSÉ,,
Upside international (stretch),47,oct. 2031,Y4,997.1,7732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8729.0,0.0,0.0,110.0,109508.0,63400.0,172908.0,13084.0,131355.0,159.2,11.4,68.0,21250.0,207243.0,2486911.0,86.2,178620.0,28623.0,24683.0,1550.0,4,5000,0.0,5000.0,68843.0,optimal,35717.0,142903.0,4939466.0,15.6,38795818.0,DÉPASSÉ,,
Upside international (stretch),48,nov. 2031,Y4,1040.1,8031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9071.0,0.0,0.0,110.0,114869.0,65855.0,180725.0,13775.0,138364.0,167.7,11.4,68.0,22500.0,216999.0,2603991.0,86.2,187054.0,29945.0,24800.0,1550.0,4,5000,32894.0,37894.0,76882.0,optimal,35833.0,151221.0,5045432.0,17.1,44528253.0,DÉPASSÉ,,
Upside international (stretch),49,déc. 2031,Y5,1082.9,8327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9410.0,0.0,0.0,111.0,120370.0,68280.0,188650.0,14472.0,145453.0,176.3,11.4,68.0,23750.0,226872.0,2722467.0,86.2,195605.0,31267.0,24800.0,1550.0,4,5000,0.0,5000.0,76537.0,optimal,35833.0,159771.0,5205203.0,15.6,42470488.0,DÉPASSÉ,,
Upside international (stretch),50,jan. 2032,Y5,1125.4,8619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9744.0,0.0,0.0,112.0,125906.0,70674.0,196580.0,15177.0,152619.0,185.0,11.4,68.0,25000.0,236757.0,2841079.0,86.2,204166.0,32590.0,24800.0,1550.0,4,5000,0.0,5000.0,76207.0,optimal,35833.0,168333.0,5373536.0,15.6,44320832.0,DÉPASSÉ,,
Upside international (stretch),51,fév. 2032,Y5,1167.7,8907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10075.0,0.0,0.0,113.0,131475.0,73039.0,204514.0,15888.0,159863.0,193.8,11.4,68.0,26250.0,246652.0,2959826.0,86.3,212739.0,33913.0,24800.0,1550.0,4,5000,55209.0,60209.0,88879.0,optimal,35833.0,176905.0,5475824.0,15.6,46173287.0,DÉPASSÉ,,
Upside international (stretch),52,mars 2032,Y5,1209.8,9192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10402.0,0.0,0.0,113.0,137079.0,75374.0,212453.0,16606.0,167183.0,202.6,11.4,68.0,27500.0,256559.0,3078708.0,86.3,221322.0,35237.0,24800.0,1550.0,4,5000,0.0,5000.0,88324.0,optimal,35833.0,185489.0,5661313.0,15.6,48027845.0,DÉPASSÉ,,
Upside international (stretch),53,avr. 2032,Y5,1251.7,9473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10725.0,0.0,0.0,114.0,142715.0,77680.0,220395.0,17332.0,174578.0,211.6,11.4,68.0,28750.0,266477.0,3197724.0,86.3,229916.0,36561.0,24800.0,1550.0,4,5000,0.0,5000.0,87790.0,optimal,35833.0,194083.0,5855396.0,15.6,49884494.0,DÉPASSÉ,,
Upside international (stretch),54,mai 2032,Y5,1293.3,9751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11044.0,0.0,0.0,115.0,148385.0,79957.0,228342.0,18064.0,182049.0,220.7,11.4,68.0,30000.0,276406.0,3316873.0,86.3,238521.0,37885.0,24800.0,1550.0,4,5000,63884.0,68884.0,101471.0,optimal,35833.0,202688.0,5972052.0,15.6,51743224.0,DÉPASSÉ,,
Upside international (stretch),55,juin 2032,Y5,1334.7,10025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11360.0,0.0,0.0,115.0,154088.0,82205.0,236293.0,18803.0,189594.0,229.8,11.4,68.0,31250.0,286346.0,3436155.0,86.3,247137.0,39210.0,24800.0,1550.0,4,5000,0.0,5000.0,100717.0,optimal,35833.0,211303.0,6183355.0,15.6,53604024.0,DÉPASSÉ,,
Upside international (stretch),56,juil. 2032,Y5,1375.8,10296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11672.0,0.0,0.0,116.0,159823.0,84426.0,244249.0,19549.0,197212.0,239.0,11.4,68.0,32500.0,296297.0,3555569.0,86.3,255763.0,40535.0,24800.0,1550.0,4,5000,0.0,5000.0,99990.0,optimal,35833.0,219930.0,6403285.0,15.6,55466883.0,DÉPASSÉ,,
Upside international (stretch),57,août 2032,Y5,1416.7,10563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11980.0,0.0,0.0,117.0,165590.0,86618.0,252209.0,20301.0,204904.0,248.4,11.3,68.0,33750.0,306260.0,3675115.0,86.3,264400.0,41860.0,24800.0,1550.0,4,5000,72591.0,77591.0,114571.0,optimal,35833.0,228566.0,6534363.0,15.6,57331790.0,DÉPASSÉ,,
Upside international (stretch),58,sept. 2032,Y5,1457.4,10827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12285.0,0.0,0.0,118.0,171389.0,88784.0,260173.0,21060.0,212667.0,257.8,11.3,68.0,35000.0,316233.0,3794791.0,86.3,273047.0,43186.0,24800.0,1550.0,4,5000,0.0,5000.0,113630.0,optimal,35833.0,237214.0,6771576.0,15.6,59198734.0,DÉPASSÉ,,
Upside international (stretch),59,oct. 2032,Y5,1497.9,11088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12586.0,0.0,0.0,118.0,177219.0,90922.0,268141.0,21825.0,220502.0,267.3,11.3,68.0,36250.0,326216.0,3914596.0,86.4,281705.0,44512.0,24800.0,1550.0,4,5000,0.0,5000.0,112721.0,optimal,35833.0,245871.0,7017448.0,15.6,61067703.0,DÉPASSÉ,,
Upside international (stretch),60,nov. 2032,Y5,1538.1,11346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12884.0,0.0,0.0,119.0,183080.0,93034.0,276114.0,22597.0,228408.0,276.9,11.3,68.0,37500.0,336211.0,4034531.0,86.4,290373.0,45838.0,24800.0,1550.0,4,5000,81330.0,86330.0,128109.0,optimal,35833.0,254540.0,7163000.0,15.9,64149044.0,DÉPASSÉ,,
Upside international (stretch),61,déc. 2032,Y6,1588.9,11666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13255.0,0.0,0.0,119.0,189817.0,95660.0,285477.0,23457.0,237182.0,287.5,11.3,68.0,38750.0,347684.0,4172211.0,86.4,300297.0,47388.0,62000.0,1550.0,4,5000,0.0,5000.0,126992.0,optimal,73033.0,227263.0,7390263.0,15.6,65086499.0,DÉPASSÉ,,
Upside international (stretch),62,jan. 2033,Y6,1639.4,11982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13622.0,0.0,0.0,120.0,196564.0,98254.0,294818.0,24320.0,245992.0,298.2,11.3,68.0,40000.0,359138.0,4309655.0,86.4,310205.0,48933.0,62000.0,1550.0,4,5000,0.0,5000.0,125912.0,optimal,73033.0,237171.0,7627434.0,15.6,67230625.0,DÉPASSÉ,,
Upside international (stretch),63,fév. 2033,Y6,1689.7,12295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13984.0,0.0,0.0,120.0,203321.0,100815.0,304136.0,25186.0,254838.0,308.9,11.3,68.0,41250.0,370572.0,4446865.0,86.4,320097.0,50475.0,62000.0,1550.0,4,5000,78397.0,83397.0,139798.0,optimal,73033.0,247064.0,7769371.0,15.6,69371098.0,DÉPASSÉ,,
Upside international (stretch),64,mars 2033,Y6,1739.6,12603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14343.0,0.0,0.0,121.0,210088.0,103344.0,313432.0,26055.0,263719.0,319.7,11.3,68.0,42500.0,381987.0,4583843.0,86.4,329974.0,52013.0,62000.0,1550.0,4,5000,0.0,5000.0,138551.0,optimal,73033.0,256940.0,8026311.0,15.6,71507953.0,DÉPASSÉ,,
Upside international (stretch),65,avr. 2033,Y6,1789.3,12908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14697.0,0.0,0.0,121.0,216864.0,105842.0,322706.0,26927.0,272634.0,330.5,11.3,68.0,43750.0,393383.0,4720591.0,86.4,339835.0,53547.0,62000.0,1550.0,4,5000,0.0,5000.0,137343.0,optimal,73033.0,266802.0,8293113.0,15.6,73641227.0,DÉPASSÉ,,
Upside international (stretch),66,mai 2033,Y6,1838.7,13208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15047.0,0.0,0.0,122.0,223650.0,108308.0,331958.0,27801.0,281584.0,341.3,11.3,68.0,45000.0,404759.0,4857112.0,86.4,349681.0,55078.0,62000.0,1550.0,4,5000,88379.0,93379.0,152240.0,optimal,73033.0,276648.0,13451500.0,15.6,75770954.0,DÉPASSÉ,,
Upside international (stretch),67,juin 2033,Y6,1887.9,13505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15393.0,0.0,0.0,122.0,230445.0,110744.0,341189.0,28679.0,290569.0,352.2,11.3,68.0,45000.0,414867.0,4978408.0,86.4,358325.0,56542.0,62000.0,1550.0,4,5000,0.0,5000.0,150863.0,optimal,73033.0,285292.0,13736791.0,15.6,77663167.0,DÉPASSÉ,,
Upside international (stretch),68,juil. 2033,Y6,1936.7,13799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15735.0,0.0,0.0,123.0,237248.0,113149.0,350398.0,29559.0,299586.0,363.1,11.3,68.0,45000.0,424957.0,5099481.0,86.4,366954.0,58003.0,62000.0,1550.0,4,5000,0.0,5000.0,149527.0,optimal,73033.0,293921.0,14030712.0,17.6,89750862.0,DÉPASSÉ,,
Upside international (stretch),69,août 2033,Y6,1985.3,14088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16074.0,0.0,0.0,123.0,244061.0,115524.0,359585.0,30442.0,308637.0,374.1,11.3,68.0,45000.0,435028.0,5220333.0,86.3,375568.0,59460.0,62000.0,1550.0,4,5000,97514.0,102514.0,165188.0,optimal,73033.0,302535.0,14202964.0,17.6,91877853.0,DÉPASSÉ,,
Upside international (stretch),70,sept. 2033,Y6,2033.6,14374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16408.0,0.0,0.0,123.0,250882.0,117870.0,368752.0,31328.0,317720.0,385.1,11.3,68.0,45000.0,445080.0,5340965.0,86.3,384167.0,60913.0,62000.0,1550.0,4,5000,0.0,5000.0,163686.0,optimal,73033.0,311134.0,14514098.0,17.6,94000991.0,DÉPASSÉ,,
Upside international (stretch),71,oct. 2033,Y6,2081.7,14657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16738.0,0.0,0.0,124.0,257712.0,120186.0,377898.0,32217.0,326836.0,396.2,11.3,68.0,45000.0,455115.0,5461381.0,86.3,392752.0,62363.0,62000.0,1550.0,4,5000,0.0,5000.0,162225.0,optimal,73033.0,319719.0,14833817.0,17.6,96120313.0,DÉPASSÉ,,
Upside international (stretch),72,nov. 2033,Y6,2129.4,14936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17065.0,0.0,0.0,124.0,264550.0,122473.0,387024.0,33108.0,335984.0,407.3,11.3,68.0,45000.0,465132.0,5581583.0,86.3,401323.0,63809.0,62000.0,1550.0,4,5000,106205.0,111205.0,178506.0,optimal,73033.0,328289.0,15020389.0,17.9,99910329.0,DÉPASSÉ,,
Upside international (stretch),73,déc. 2033,Y7,2176.9,15211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17388.0,0.0,0.0,125.0,271397.0,124732.0,396129.0,34002.0,345163.0,418.4,11.3,68.0,45000.0,475131.0,5701571.0,86.3,409879.0,65252.0,62000.0,1550.0,4,5000,0.0,5000.0,176883.0,optimal,73033.0,336846.0,15357234.0,17.6,100347650.0,DÉPASSÉ,,OUI
Upside international (stretch),74,jan. 2034,Y7,2224.2,15483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17707.0,0.0,0.0,125.0,278251.0,126962.0,405214.0,34899.0,354374.0,429.5,11.3,68.0,45000.0,485112.0,5821349.0,86.3,418421.0,66691.0,62000.0,1550.0,4,5000,0.0,5000.0,175303.0,optimal,73033.0,345388.0,15702622.0,17.6,102455734.0,DÉPASSÉ,,OUI
Upside international (stretch),75,fév. 2034,Y7,2271.2,15752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18023.0,0.0,0.0,126.0,285113.0,129165.0,414278.0,35798.0,363616.0,440.7,11.3,68.0,45000.0,495076.0,5940917.0,86.2,426949.0,68127.0,62000.0,1550.0,4,5000,114853.0,119853.0,192143.0,optimal,73033.0,353916.0,15903442.0,17.6,104560140.0,DÉPASSÉ,,OUI
Upside international (stretch),76,mars 2034,Y7,2317.9,16017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18335.0,0.0,0.0,126.0,291983.0,131340.0,423323.0,36700.0,372888.0,452.0,11.3,68.0,45000.0,505023.0,6060278.0,86.2,435463.0,69560.0,62000.0,1550.0,4,5000,0.0,5000.0,190404.0,optimal,73033.0,362430.0,16265872.0,17.6,106660901.0,DÉPASSÉ,,OUI
Upside international (stretch),77,avr. 2034,Y7,2364.3,16279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18643.0,0.0,0.0,126.0,298861.0,133488.0,432349.0,37604.0,382190.0,463.3,11.3,68.0,45000.0,514953.0,6179435.0,86.2,443964.0,70989.0,62000.0,1550.0,4,5000,0.0,5000.0,188710.0,optimal,73033.0,370931.0,16636803.0,17.6,108758051.0,DÉPASSÉ,,OUI
Upside international (stretch),78,mai 2034,Y7,2410.5,16538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18948.0,0.0,0.0,127.0,305745.0,135609.0,441355.0,38511.0,391521.0,474.6,11.3,68.0,45000.0,524866.0,6298388.0,86.2,452451.0,72415.0,62000.0,1550.0,4,5000,123458.0,128458.0,206054.0,optimal,73033.0,379418.0,16851802.0,17.6,110851620.0,DÉPASSÉ,,OUI
Upside international (stretch),79,juin 2034,Y7,2456.5,16793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19250.0,0.0,0.0,127.0,312638.0,137704.0,450342.0,39420.0,400882.0,485.9,11.3,68.0,45000.0,534762.0,6417139.0,86.2,460925.0,73837.0,62000.0,1550.0,4,5000,0.0,5000.0,204205.0,optimal,73033.0,387891.0,17239693.0,17.6,112941642.0,DÉPASSÉ,,OUI
Upside international (stretch),80,juil. 2034,Y7,2502.1,17045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19548.0,0.0,0.0,128.0,319537.0,139773.0,459309.0,40332.0,410272.0,497.3,11.3,68.0,45000.0,544641.0,6535690.0,86.2,469385.0,75256.0,62000.0,1550.0,4,5000,0.0,5000.0,202402.0,optimal,73033.0,396351.0,17636045.0,17.6,115028145.0,DÉPASSÉ,,OUI
Upside international (stretch),81,août 2034,Y7,2547.6,17295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19842.0,0.0,0.0,128.0,326443.0,141815.0,468258.0,41246.0,419691.0,508.7,11.3,68.0,45000.0,554504.0,6654043.0,86.2,477832.0,76672.0,62000.0,1550.0,4,5000,132022.0,137022.0,220203.0,optimal,73033.0,404798.0,17865156.0,17.6,117111163.0,DÉPASSÉ,,OUI
Upside international (stretch),82,sept. 2034,Y7,2592.7,17541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20133.0,0.0,0.0,129.0,333356.0,143832.0,477188.0,42162.0,429138.0,520.2,11.3,68.0,45000.0,564350.0,6772200.0,86.2,486265.0,78085.0,62000.0,1550.0,4,5000,0.0,5000.0,218249.0,optimal,73033.0,413232.0,18278388.0,17.6,119190723.0,DÉPASSÉ,,OUI
Upside international (stretch),83,oct. 2034,Y7,2637.7,17783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20421.0,0.0,0.0,129.0,340275.0,145824.0,486100.0,43081.0,438613.0,531.7,11.3,68.0,45000.0,574180.0,6890162.0,86.2,494686.0,79494.0,62000.0,1550.0,4,5000,0.0,5000.0,216343.0,optimal,73033.0,421653.0,18700041.0,17.6,121266857.0,DÉPASSÉ,,OUI
